time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-01-18 13:00:00,23.02,46.84,2.13,24.69,54.21
2023-01-18 14:00:00,24.05,41.67,2.29,22.42,54.97
2023-01-18 15:00:00,22.57,56.85,3.0,23.56,53.85
2023-01-18 16:00:00,21.5,32.15,2.03,23.02,54.39
2023-01-18 17:00:00,23.92,43.53,2.39,22.45,53.15
2023-01-18 18:00:00,24.68,52.17,2.77,23.28,53.45
2023-01-18 19:00:00,20.69,36.6,2.92,22.75,54.98
2023-01-18 20:00:00,20.51,39.82,2.57,23.76,54.35
2023-01-18 21:00:00,24.54,31.34,2.48,24.91,54.45
2023-01-18 22:00:00,24.39,35.88,2.63,22.5,53.24
2023-01-18 23:00:00,20.42,42.97,2.41,24.16,54.85
2023-01-19 00:00:00,24.37,39.42,2.42,22.82,54.77
2023-01-19 01:00:00,22.49,43.62,2.2,24.27,53.45
2023-01-19 02:00:00,23.05,45.05,2.34,24.36,53.76
2023-01-19 03:00:00,24.76,44.12,2.54,24.73,53.16
2023-01-19 04:00:00,22.71,38.56,2.82,23.36,53.63
2023-01-19 05:00:00,22.66,42.14,2.15,23.91,54.22
2023-01-19 06:00:00,23.6,60.86,2.3,22.35,54.7
2023-01-19 07:00:00,21.08,45.98,2.99,24.3,53.9
2023-01-19 08:00:00,20.66,51.97,2.74,24.48,54.35
2023-01-19 09:00:00,20.55,51.59,2.41,24.16,54.68
2023-01-19 10:00:00,23.11,43.75,2.11,23.41,54.02
2023-01-19 11:00:00,21.78,39.21,2.43,23.33,53.18
2023-01-19 12:00:00,21.42,66.23,2.23,23.85,53.83
2023-01-19 13:00:00,22.46,51.11,2.72,24.74,54.89
2023-01-19 14:00:00,24.89,60.07,2.16,23.45,53.31
2023-01-19 15:00:00,20.85,59.5,2.68,24.37,53.17
2023-01-19 16:00:00,22.37,44.88,2.83,24.54,53.2
2023-01-19 17:00:00,21.39,41.31,2.9,22.2,53.66
2023-01-19 18:00:00,21.21,50.82,2.15,22.04,54.57
2023-01-19 19:00:00,24.09,30.31,2.44,22.13,53.84
2023-01-19 20:00:00,22.15,54.19,2.8,24.97,54.29
2023-01-19 21:00:00,22.1,62.4,2.64,23.35,53.13
2023-01-19 22:00:00,24.85,41.92,2.05,22.41,53.37
2023-01-19 23:00:00,22.8,37.39,2.95,24.01,53.83
2023-01-20 00:00:00,20.07,39.98,2.28,23.95,53.71
2023-01-20 01:00:00,24.85,44.02,2.22,22.0,53.77
2023-01-20 02:00:00,23.88,31.64,2.52,23.01,53.73
2023-01-20 03:00:00,23.06,37.92,2.4,22.44,54.59
2023-01-20 04:00:00,24.6,40.81,2.44,23.48,54.36
2023-01-20 05:00:00,23.34,54.25,2.85,24.69,54.69
2023-01-20 06:00:00,24.15,30.48,2.07,22.5,53.47
2023-01-20 07:00:00,23.22,65.95,2.2,24.97,53.79
2023-01-20 08:00:00,21.51,53.59,2.21,24.36,53.41
2023-01-20 09:00:00,21.0,30.03,2.44,23.65,54.61
2023-01-20 10:00:00,21.75,47.54,2.36,22.97,54.75
2023-01-20 11:00:00,23.95,64.69,2.9,24.29,53.26
2023-01-20 12:00:00,21.28,58.21,2.25,23.62,54.32
2023-01-20 13:00:00,20.9,44.82,2.39,23.61,53.08
2023-01-20 14:00:00,24.59,67.16,2.9,23.23,54.98
2023-01-20 15:00:00,20.17,30.38,2.46,22.61,54.43
2023-01-20 16:00:00,20.12,65.33,2.24,24.51,53.57
2023-01-20 17:00:00,24.08,54.08,2.75,23.55,53.96
2023-01-20 18:00:00,24.53,32.97,2.28,24.12,54.39
2023-01-20 19:00:00,20.54,32.66,2.45,23.54,54.14
2023-01-20 20:00:00,21.8,39.92,2.77,23.46,53.18
2023-01-20 21:00:00,21.93,47.54,2.29,24.33,54.77
2023-01-20 22:00:00,21.38,63.21,2.59,24.36,54.82
2023-01-20 23:00:00,24.41,48.33,2.18,24.27,54.28
2023-01-21 00:00:00,21.49,57.35,2.91,23.28,53.02
2023-01-21 01:00:00,22.99,51.3,2.77,22.27,54.9
2023-01-21 02:00:00,24.26,68.28,2.69,23.19,53.73
2023-01-21 03:00:00,24.7,61.67,2.89,22.44,53.96
2023-01-21 04:00:00,22.52,30.66,2.81,24.18,54.31
2023-01-21 05:00:00,21.45,67.64,2.24,22.63,53.53
2023-01-21 06:00:00,20.56,38.33,2.02,24.69,53.79
2023-01-21 07:00:00,23.28,33.4,2.52,23.85,53.3
2023-01-21 08:00:00,23.73,35.14,2.81,24.09,53.2
2023-01-21 09:00:00,20.54,65.42,2.15,24.08,54.22
2023-01-21 10:00:00,23.68,64.7,2.69,23.56,54.97
2023-01-21 11:00:00,22.76,68.08,2.36,23.54,53.77
2023-01-21 12:00:00,22.08,52.96,2.95,22.36,54.66
2023-01-21 13:00:00,23.63,59.19,2.11,23.76,53.48
2023-01-21 14:00:00,21.18,32.98,2.53,22.89,53.98
2023-01-21 15:00:00,24.98,38.82,2.86,22.23,54.61
2023-01-21 16:00:00,22.08,38.79,2.01,24.18,53.8
2023-01-21 17:00:00,24.74,37.89,2.75,23.68,53.14
2023-01-21 18:00:00,23.51,58.25,2.07,22.86,53.18
2023-01-21 19:00:00,22.8,53.8,2.87,23.33,53.19
2023-01-21 20:00:00,23.52,62.87,2.58,24.56,54.0
2023-01-21 21:00:00,22.62,34.55,2.66,22.91,53.0
2023-01-21 22:00:00,23.68,54.24,2.02,23.91,53.24
2023-01-21 23:00:00,22.05,66.74,2.68,22.51,53.28
2023-01-22 00:00:00,22.17,40.47,2.81,23.37,53.78
2023-01-22 01:00:00,21.44,36.88,2.58,24.95,54.04
2023-01-22 02:00:00,23.37,60.85,2.74,24.84,53.84
2023-01-22 03:00:00,21.44,34.15,2.11,24.99,54.66
2023-01-22 04:00:00,23.81,67.18,2.5,22.81,54.37
2023-01-22 05:00:00,20.84,68.25,2.49,24.68,53.3
2023-01-22 06:00:00,22.87,57.76,2.98,24.58,54.54
2023-01-22 07:00:00,24.75,37.16,2.75,24.73,53.39
2023-01-22 08:00:00,24.96,33.04,2.18,24.95,54.5
2023-01-22 09:00:00,20.98,44.71,2.51,22.3,54.72
2023-01-22 10:00:00,23.96,43.27,2.8,23.79,53.39
2023-01-22 11:00:00,22.12,68.08,2.21,24.22,53.56
2023-01-22 12:00:00,23.25,69.99,2.49,22.27,53.06
2023-01-22 13:00:00,24.69,49.6,2.22,24.73,54.0
2023-01-22 14:00:00,22.26,62.53,2.39,23.24,53.79
2023-01-22 15:00:00,22.93,36.46,2.47,22.46,54.89
2023-01-22 16:00:00,22.92,68.58,2.01,24.82,53.99
2023-01-22 17:00:00,23.1,60.63,2.96,22.74,54.91
2023-01-22 18:00:00,20.0,30.44,2.95,23.46,54.37
2023-01-22 19:00:00,20.67,68.64,2.98,22.55,54.99
2023-01-22 20:00:00,21.48,30.76,2.63,24.93,54.8
2023-01-22 21:00:00,22.58,30.97,2.76,24.85,54.27
2023-01-22 22:00:00,20.31,32.54,2.82,23.88,54.47
2023-01-22 23:00:00,20.01,41.9,2.85,23.78,54.29
2023-01-23 00:00:00,21.65,51.41,2.16,23.48,53.35
2023-01-23 01:00:00,24.07,64.88,2.09,23.08,53.74
2023-01-23 02:00:00,24.49,62.56,2.86,24.79,53.68
2023-01-23 03:00:00,21.01,52.17,2.74,22.81,53.27
2023-01-23 04:00:00,23.26,67.68,2.53,22.58,54.86
2023-01-23 05:00:00,24.22,32.11,2.55,24.81,54.57
2023-01-23 06:00:00,22.84,34.84,2.16,22.88,53.41
2023-01-23 07:00:00,24.93,59.38,2.32,24.19,53.43
2023-01-23 08:00:00,21.84,30.44,2.18,24.63,54.49
2023-01-23 09:00:00,24.65,50.7,2.46,22.85,53.8
2023-01-23 10:00:00,21.22,39.77,2.82,22.72,54.58
2023-01-23 11:00:00,23.66,57.51,2.44,22.81,54.42
2023-01-23 12:00:00,22.92,63.01,2.01,24.91,54.85
2023-01-23 13:00:00,24.29,51.0,2.3,22.92,53.94
2023-01-23 14:00:00,22.3,51.77,2.67,23.02,53.76
2023-01-23 15:00:00,20.68,56.83,2.66,23.75,53.32
2023-01-23 16:00:00,23.59,38.03,2.93,22.73,53.81
2023-01-23 17:00:00,20.46,38.64,2.32,24.99,53.08
2023-01-23 18:00:00,23.17,62.97,2.07,24.85,54.61
2023-01-23 19:00:00,21.02,50.59,2.18,23.45,53.35
2023-01-23 20:00:00,23.76,55.62,2.37,23.53,53.43
2023-01-23 21:00:00,24.04,55.76,2.62,22.53,54.41
2023-01-23 22:00:00,21.63,65.97,2.04,24.43,54.79
2023-01-23 23:00:00,20.79,61.75,2.37,22.83,53.66
2023-01-24 00:00:00,21.27,37.53,2.47,22.62,54.46
2023-01-24 01:00:00,23.07,65.77,2.41,23.47,54.81
2023-01-24 02:00:00,23.9,36.09,2.96,22.04,54.53
2023-01-24 03:00:00,21.72,56.69,2.82,24.28,54.14
2023-01-24 04:00:00,22.95,30.39,2.48,23.15,54.5
2023-01-24 05:00:00,24.52,53.78,2.02,22.1,53.15
2023-01-24 06:00:00,20.54,38.79,2.37,24.36,54.65
2023-01-24 07:00:00,21.4,46.82,2.77,22.73,54.53
2023-01-24 08:00:00,24.75,67.34,2.77,24.2,53.34
2023-01-24 09:00:00,20.51,69.78,2.98,24.32,53.49
2023-01-24 10:00:00,21.68,69.69,2.66,24.97,54.47
2023-01-24 11:00:00,22.23,39.86,2.75,22.65,54.27
2023-01-24 12:00:00,24.81,65.24,2.47,24.01,54.19
2023-01-24 13:00:00,22.39,34.92,2.93,22.77,53.18
2023-01-24 14:00:00,20.85,65.96,2.97,23.64,54.85
2023-01-24 15:00:00,20.73,64.33,2.97,23.62,54.99
2023-01-24 16:00:00,24.69,46.77,2.7,23.18,54.37
2023-01-24 17:00:00,21.6,33.59,2.88,23.74,53.89
2023-01-24 18:00:00,22.48,33.81,2.48,23.13,53.04
2023-01-24 19:00:00,22.33,45.67,2.38,23.16,54.94
2023-01-24 20:00:00,21.84,51.74,2.17,23.54,53.78
2023-01-24 21:00:00,23.82,64.77,2.15,22.78,54.41
2023-01-24 22:00:00,21.12,61.17,2.39,23.52,54.04
2023-01-24 23:00:00,23.7,54.0,2.2,24.25,54.54
2023-01-25 00:00:00,21.73,45.77,2.61,23.65,54.52
2023-01-25 01:00:00,23.77,36.47,2.64,22.37,53.35
2023-01-25 02:00:00,22.58,64.75,2.25,24.7,54.03
2023-01-25 03:00:00,20.07,41.14,2.01,24.15,54.98
2023-01-25 04:00:00,24.16,62.14,2.28,23.2,53.5
2023-01-25 05:00:00,21.13,67.73,2.41,23.26,53.53
2023-01-25 06:00:00,20.31,38.55,2.47,24.88,54.66
2023-01-25 07:00:00,23.2,60.4,2.14,24.64,53.63
2023-01-25 08:00:00,23.8,32.29,2.2,24.71,54.03
2023-01-25 09:00:00,20.68,68.83,2.67,24.23,54.94
2023-01-25 10:00:00,23.72,55.59,2.25,23.58,54.92
2023-01-25 11:00:00,22.07,43.09,2.36,22.73,54.64
2023-01-25 12:00:00,23.79,53.0,2.65,24.27,53.91
2023-01-25 13:00:00,24.74,65.37,2.38,22.6,54.58
2023-01-25 14:00:00,24.99,32.72,2.0,22.27,53.78
2023-01-25 15:00:00,21.25,50.61,2.18,24.32,54.12
2023-01-25 16:00:00,20.59,47.5,2.13,22.24,54.86
2023-01-25 17:00:00,24.4,48.71,2.56,23.28,54.43
2023-01-25 18:00:00,23.37,69.09,2.4,23.1,54.44
2023-01-25 19:00:00,20.9,49.57,2.08,24.11,53.54
2023-01-25 20:00:00,23.26,62.0,2.97,23.75,54.62
2023-01-25 21:00:00,24.94,34.7,2.62,22.18,53.17
2023-01-25 22:00:00,22.78,44.78,2.78,22.92,53.42
2023-01-25 23:00:00,24.51,51.98,2.14,23.13,54.84
2023-01-26 00:00:00,24.33,67.83,2.26,22.4,53.34
2023-01-26 01:00:00,22.62,40.46,2.92,22.91,53.97
2023-01-26 02:00:00,21.52,32.17,2.86,23.56,54.73
2023-01-26 03:00:00,21.01,53.87,2.11,23.21,54.79
2023-01-26 04:00:00,20.06,52.57,2.22,22.51,53.88
2023-01-26 05:00:00,24.24,42.1,2.68,24.24,53.61
2023-01-26 06:00:00,21.87,61.45,2.94,24.79,54.66
2023-01-26 07:00:00,20.45,35.33,2.67,22.69,54.74
2023-01-26 08:00:00,23.75,59.96,2.28,22.15,54.57
2023-01-26 09:00:00,21.43,67.14,2.8,22.48,54.32
2023-01-26 10:00:00,22.87,51.0,2.48,22.76,54.68
2023-01-26 11:00:00,20.9,52.45,2.46,23.32,53.88
2023-01-26 12:00:00,22.44,37.37,2.16,24.13,53.3
2023-01-26 13:00:00,23.93,60.08,2.47,23.31,54.68
2023-01-26 14:00:00,23.4,56.99,2.5,22.5,54.6
2023-01-26 15:00:00,23.71,34.56,2.84,22.33,54.6
2023-01-26 16:00:00,24.73,57.35,2.03,23.62,54.25
2023-01-26 17:00:00,23.18,63.43,2.01,23.3,53.76
2023-01-26 18:00:00,24.78,59.07,2.99,23.39,53.33
2023-01-26 19:00:00,21.82,32.04,2.23,24.35,53.26
2023-01-26 20:00:00,21.13,39.41,2.68,23.15,54.08
2023-01-26 21:00:00,24.58,59.6,2.23,23.38,53.74
2023-01-26 22:00:00,23.47,50.95,2.93,22.42,53.82
2023-01-26 23:00:00,20.95,31.03,2.04,22.85,54.86
2023-01-27 00:00:00,23.74,32.86,2.61,24.66,54.35
2023-01-27 01:00:00,23.74,56.87,2.05,24.98,54.54
2023-01-27 02:00:00,24.04,61.62,2.98,24.37,54.45
2023-01-27 03:00:00,21.88,55.95,2.22,24.55,53.05
2023-01-27 04:00:00,20.24,42.14,2.15,24.09,54.21
2023-01-27 05:00:00,20.17,56.08,2.79,24.63,54.71
2023-01-27 06:00:00,23.67,51.6,2.34,24.23,53.17
2023-01-27 07:00:00,22.23,45.84,2.62,23.16,53.03
2023-01-27 08:00:00,22.23,50.53,2.33,24.63,53.64
2023-01-27 09:00:00,24.36,55.64,2.51,24.54,54.48
2023-01-27 10:00:00,20.87,31.18,2.05,23.91,54.28
2023-01-27 11:00:00,21.24,37.1,2.73,24.49,54.62
2023-01-27 12:00:00,20.29,57.97,2.57,25.0,53.4
2023-01-27 13:00:00,22.61,39.41,2.94,22.65,54.63
2023-01-27 14:00:00,20.87,67.76,2.36,22.34,53.7
2023-01-27 15:00:00,24.99,66.01,2.1,24.55,53.13
2023-01-27 16:00:00,23.17,61.5,2.78,22.31,53.52
2023-01-27 17:00:00,23.16,38.86,2.51,23.61,54.73
2023-01-27 18:00:00,21.21,45.84,2.12,22.97,53.52
2023-01-27 19:00:00,21.99,44.08,2.01,23.46,54.47
2023-01-27 20:00:00,23.4,47.04,2.63,22.42,54.1
2023-01-27 21:00:00,22.85,55.61,2.48,24.82,53.5
2023-01-27 22:00:00,24.82,43.22,2.32,23.71,53.47
2023-01-27 23:00:00,20.38,31.93,2.07,22.6,54.53
2023-01-28 00:00:00,24.55,43.65,2.69,22.6,53.75
2023-01-28 01:00:00,24.02,31.17,2.12,24.12,53.71
2023-01-28 02:00:00,22.43,54.1,2.03,24.5,54.04
2023-01-28 03:00:00,22.39,34.77,2.99,23.81,53.82
2023-01-28 04:00:00,21.55,59.05,2.09,24.1,53.83
2023-01-28 05:00:00,23.97,52.2,2.46,22.97,53.12
2023-01-28 06:00:00,24.36,63.53,2.3,23.63,54.19
2023-01-28 07:00:00,22.56,63.08,2.87,22.41,53.54
2023-01-28 08:00:00,20.4,43.05,2.24,24.22,53.34
2023-01-28 09:00:00,21.35,33.62,2.85,24.34,53.55
2023-01-28 10:00:00,24.7,46.2,2.09,22.68,53.15
2023-01-28 11:00:00,24.67,51.83,2.49,22.54,54.63
2023-01-28 12:00:00,23.85,54.69,2.79,23.79,53.09
2023-01-28 13:00:00,20.69,66.3,2.9,22.31,53.9
2023-01-28 14:00:00,24.03,54.19,2.45,24.67,54.55
2023-01-28 15:00:00,20.96,68.83,2.13,24.3,53.04
2023-01-28 16:00:00,24.42,43.1,2.83,23.48,54.23
2023-01-28 17:00:00,23.74,36.03,2.94,23.67,54.98
2023-01-28 18:00:00,22.82,38.89,2.25,22.11,54.22
2023-01-28 19:00:00,20.25,54.85,2.53,22.81,54.84
2023-01-28 20:00:00,22.97,38.51,2.43,24.54,54.04
2023-01-28 21:00:00,23.5,62.08,2.52,23.87,54.46
2023-01-28 22:00:00,20.04,32.84,2.45,24.81,54.19
2023-01-28 23:00:00,23.71,59.65,2.72,23.58,53.76
2023-01-29 00:00:00,24.51,41.81,2.38,22.93,53.25
2023-01-29 01:00:00,24.14,43.03,2.7,23.15,54.75
2023-01-29 02:00:00,21.15,61.81,2.21,24.37,53.21
2023-01-29 03:00:00,23.19,41.55,2.25,23.39,53.54
2023-01-29 04:00:00,24.45,55.92,2.81,22.32,54.35
2023-01-29 05:00:00,22.97,56.33,2.72,23.34,53.57
2023-01-29 06:00:00,24.38,30.76,2.62,24.93,53.21
2023-01-29 07:00:00,21.89,54.75,2.05,22.06,54.59
2023-01-29 08:00:00,20.05,62.84,2.18,22.07,53.83
2023-01-29 09:00:00,21.59,65.89,2.78,22.37,54.31
2023-01-29 10:00:00,23.61,33.04,2.65,22.74,54.08
2023-01-29 11:00:00,22.57,44.54,2.99,23.04,53.88
2023-01-29 12:00:00,21.85,44.13,2.62,24.02,53.23
2023-01-29 13:00:00,20.66,67.86,2.29,24.62,54.99
2023-01-29 14:00:00,21.62,56.08,2.66,24.07,54.97
2023-01-29 15:00:00,22.55,59.01,2.13,23.27,54.06
2023-01-29 16:00:00,24.64,39.28,2.23,24.12,54.5
2023-01-29 17:00:00,23.75,53.2,2.7,24.95,53.59
2023-01-29 18:00:00,21.88,56.36,2.93,22.05,54.76
2023-01-29 19:00:00,21.23,49.2,2.71,24.89,54.18
2023-01-29 20:00:00,23.3,39.42,2.28,23.37,53.7
2023-01-29 21:00:00,22.43,40.96,2.9,24.77,54.29
2023-01-29 22:00:00,23.45,52.31,2.33,23.77,54.77
2023-01-29 23:00:00,22.54,36.11,2.25,24.84,54.58
2023-01-30 00:00:00,22.69,55.09,2.64,22.02,54.81
2023-01-30 01:00:00,22.45,69.46,2.28,23.92,54.11
2023-01-30 02:00:00,22.9,58.15,2.05,23.48,53.42
2023-01-30 03:00:00,24.84,46.94,2.2,22.22,54.93
2023-01-30 04:00:00,20.04,65.61,2.18,23.1,54.3
2023-01-30 05:00:00,21.84,41.42,2.86,24.84,53.12
2023-01-30 06:00:00,21.0,34.61,2.78,23.67,54.41
2023-01-30 07:00:00,22.9,63.77,2.06,23.26,53.8
2023-01-30 08:00:00,23.78,40.99,2.73,22.48,53.07
2023-01-30 09:00:00,23.26,31.64,2.85,22.2,53.92
2023-01-30 10:00:00,20.31,37.89,2.2,24.39,54.56
2023-01-30 11:00:00,20.22,53.77,2.35,24.96,55.0
2023-01-30 12:00:00,21.73,51.33,2.05,23.46,54.1
2023-01-30 13:00:00,24.12,56.5,2.78,24.29,53.44
2023-01-30 14:00:00,23.87,52.5,2.37,22.5,53.79
2023-01-30 15:00:00,24.45,31.08,2.73,24.91,53.69
2023-01-30 16:00:00,22.3,65.76,2.28,23.8,53.21
2023-01-30 17:00:00,20.12,61.01,2.25,22.78,53.76
2023-01-30 18:00:00,23.18,32.26,2.87,22.5,54.46
2023-01-30 19:00:00,22.7,69.03,2.52,24.56,54.15
2023-01-30 20:00:00,24.94,30.59,2.37,23.17,53.73
2023-01-30 21:00:00,24.85,46.73,2.52,22.46,53.61
2023-01-30 22:00:00,22.05,66.89,2.97,22.93,53.33
2023-01-30 23:00:00,22.99,48.55,2.41,24.71,53.55
2023-01-31 00:00:00,22.98,55.21,2.08,22.73,53.33
2023-01-31 01:00:00,24.41,59.69,2.33,23.75,53.54
2023-01-31 02:00:00,22.2,43.75,2.99,22.38,54.78
2023-01-31 03:00:00,20.73,37.69,2.91,22.78,54.55
2023-01-31 04:00:00,24.26,34.81,2.53,24.17,53.07
2023-01-31 05:00:00,24.56,67.54,2.01,23.26,54.37
2023-01-31 06:00:00,22.32,35.0,2.78,23.66,54.29
2023-01-31 07:00:00,21.52,53.55,2.19,22.47,54.3
2023-01-31 08:00:00,22.34,66.92,2.86,23.08,53.36
2023-01-31 09:00:00,22.63,54.39,2.99,24.14,53.28
2023-01-31 10:00:00,22.3,59.61,2.47,24.59,54.45
2023-01-31 11:00:00,22.79,54.28,2.8,24.5,53.04
2023-01-31 12:00:00,23.14,64.66,2.12,22.72,53.87
2023-01-31 13:00:00,21.64,61.18,2.61,24.74,53.83
2023-01-31 14:00:00,20.51,49.73,2.43,22.52,54.44
2023-01-31 15:00:00,22.03,68.74,2.61,23.42,53.75
2023-01-31 16:00:00,23.77,46.95,2.34,22.75,53.72
2023-01-31 17:00:00,21.79,39.55,2.14,24.28,53.18
2023-01-31 18:00:00,21.11,43.78,2.86,24.39,54.61
2023-01-31 19:00:00,21.97,46.44,2.47,23.8,54.66
2023-01-31 20:00:00,22.98,38.64,2.33,23.35,54.76
2023-01-31 21:00:00,23.25,40.45,2.76,23.29,54.05
2023-01-31 22:00:00,21.71,42.02,2.27,23.15,53.42
2023-01-31 23:00:00,21.14,57.67,2.55,24.16,53.15
2023-02-01 00:00:00,20.1,61.6,2.91,22.11,54.42
2023-02-01 01:00:00,23.6,55.8,2.77,23.99,53.2
2023-02-01 02:00:00,20.34,53.3,2.98,23.79,54.8
2023-02-01 03:00:00,20.76,43.75,2.82,24.8,54.24
2023-02-01 04:00:00,22.54,30.96,2.04,23.51,53.99
2023-02-01 05:00:00,22.2,31.98,2.35,24.62,53.98
2023-02-01 06:00:00,20.49,44.42,2.23,23.57,54.66
2023-02-01 07:00:00,21.67,48.73,2.57,23.35,53.22
2023-02-01 08:00:00,24.96,34.86,2.95,24.59,53.8
2023-02-01 09:00:00,23.94,35.52,2.67,22.29,54.78
2023-02-01 10:00:00,24.97,42.87,2.61,24.9,54.93
2023-02-01 11:00:00,22.89,49.8,2.27,22.6,53.72
2023-02-01 12:00:00,22.11,67.56,2.28,22.99,53.92
2023-02-01 13:00:00,24.85,57.29,2.54,25.0,53.47
2023-02-01 14:00:00,23.73,62.73,2.65,24.93,54.81
2023-02-01 15:00:00,22.04,40.09,2.47,23.14,53.83
2023-02-01 16:00:00,24.44,30.15,2.75,23.59,53.69
2023-02-01 17:00:00,24.75,36.22,2.7,23.56,54.2
2023-02-01 18:00:00,22.76,53.03,2.1,24.17,54.06
2023-02-01 19:00:00,22.4,34.01,2.03,23.92,53.14
2023-02-01 20:00:00,21.04,68.45,2.61,22.3,54.91
2023-02-01 21:00:00,21.56,49.5,2.2,23.36,53.76
2023-02-01 22:00:00,24.88,63.44,2.3,24.31,53.27
2023-02-01 23:00:00,24.08,66.92,2.44,24.64,54.01
2023-02-02 00:00:00,23.9,37.81,2.94,22.03,53.04
2023-02-02 01:00:00,24.25,33.29,2.57,24.14,53.68
2023-02-02 02:00:00,22.69,53.47,2.99,22.67,54.51
2023-02-02 03:00:00,20.36,53.24,2.67,24.27,53.45
2023-02-02 04:00:00,23.44,49.97,2.18,24.35,54.02
2023-02-02 05:00:00,21.61,43.08,2.82,23.11,53.57
2023-02-02 06:00:00,21.33,52.06,2.55,23.32,54.29
2023-02-02 07:00:00,21.41,46.08,2.78,24.88,54.72
2023-02-02 08:00:00,23.53,37.53,2.33,24.22,54.54
2023-02-02 09:00:00,22.09,46.34,2.68,23.24,53.29
2023-02-02 10:00:00,20.14,46.23,2.4,22.39,53.02
2023-02-02 11:00:00,23.89,54.22,2.15,24.2,54.36
2023-02-02 12:00:00,23.8,63.44,2.51,24.75,53.65
2023-02-02 13:00:00,20.77,63.43,2.23,22.05,53.51
2023-02-02 14:00:00,23.51,58.63,2.15,22.27,53.47
2023-02-02 15:00:00,21.94,43.22,2.09,23.79,54.51
2023-02-02 16:00:00,22.59,64.73,2.11,23.98,54.99
2023-02-02 17:00:00,21.38,39.96,2.56,22.5,54.65
2023-02-02 18:00:00,24.74,33.12,2.51,22.15,54.03
2023-02-02 19:00:00,23.08,56.46,2.42,24.05,54.54
2023-02-02 20:00:00,22.6,51.47,2.62,24.42,53.7
2023-02-02 21:00:00,22.42,34.79,2.46,23.75,54.65
2023-02-02 22:00:00,23.04,53.52,2.22,22.19,53.71
2023-02-02 23:00:00,20.82,46.73,2.99,22.97,53.2
2023-02-03 00:00:00,24.78,57.05,2.08,23.06,53.76
2023-02-03 01:00:00,22.83,34.42,2.55,24.88,54.2
2023-02-03 02:00:00,23.78,50.48,2.77,23.63,53.8
2023-02-03 03:00:00,20.09,67.57,2.75,24.57,54.85
2023-02-03 04:00:00,20.06,44.22,2.24,23.16,54.34
2023-02-03 05:00:00,23.41,34.71,2.96,22.23,53.62
2023-02-03 06:00:00,21.68,57.12,2.01,23.9,54.35
2023-02-03 07:00:00,23.79,34.66,2.28,24.8,54.93
2023-02-03 08:00:00,22.11,57.02,2.78,22.81,54.15
2023-02-03 09:00:00,21.47,49.02,2.32,24.07,53.7
2023-02-03 10:00:00,24.68,42.34,2.45,22.19,54.94
2023-02-03 11:00:00,23.72,38.51,2.34,23.35,54.59
2023-02-03 12:00:00,21.12,65.49,2.81,23.72,54.93
2023-02-03 13:00:00,23.0,64.31,2.19,23.76,53.39
2023-02-03 14:00:00,23.26,30.98,2.33,22.3,53.41
2023-02-03 15:00:00,23.21,64.3,2.46,24.11,53.1
2023-02-03 16:00:00,23.41,56.8,2.4,24.89,54.91
2023-02-03 17:00:00,21.08,57.05,2.04,22.57,54.29
2023-02-03 18:00:00,21.85,50.42,2.16,22.07,54.97
2023-02-03 19:00:00,21.85,66.7,2.75,24.13,53.16
2023-02-03 20:00:00,22.65,39.45,2.44,24.64,54.94
2023-02-03 21:00:00,20.14,36.87,2.52,22.51,54.42
2023-02-03 22:00:00,20.61,61.58,2.18,22.38,53.24
2023-02-03 23:00:00,23.27,47.92,2.25,23.16,54.78
2023-02-04 00:00:00,21.15,52.95,2.79,22.65,53.93
2023-02-04 01:00:00,24.48,45.38,2.69,22.11,53.96
2023-02-04 02:00:00,22.59,41.64,2.9,22.16,53.66
2023-02-04 03:00:00,23.97,59.43,2.58,24.31,54.0
2023-02-04 04:00:00,22.27,39.73,2.43,24.54,53.56
2023-02-04 05:00:00,22.2,43.9,2.53,23.33,53.45
2023-02-04 06:00:00,24.73,36.33,2.87,24.54,53.48
2023-02-04 07:00:00,24.73,68.39,2.85,22.64,54.54
2023-02-04 08:00:00,23.42,66.21,2.03,22.8,54.15
2023-02-04 09:00:00,22.03,40.66,2.08,23.4,54.49
2023-02-04 10:00:00,23.78,35.91,2.02,23.69,53.73
2023-02-04 11:00:00,20.94,65.34,2.74,24.3,54.56
2023-02-04 12:00:00,21.36,31.23,2.75,24.67,53.46
2023-02-04 13:00:00,24.24,50.04,2.96,24.15,53.51
2023-02-04 14:00:00,21.24,69.63,2.46,24.85,54.76
2023-02-04 15:00:00,24.89,37.35,2.52,23.27,54.22
2023-02-04 16:00:00,22.95,36.84,2.53,23.06,53.23
2023-02-04 17:00:00,21.9,52.06,2.05,23.94,53.3
2023-02-04 18:00:00,21.23,58.2,2.21,24.18,54.95
2023-02-04 19:00:00,22.34,42.64,2.41,23.9,54.08
2023-02-04 20:00:00,21.79,64.24,2.48,23.24,54.46
2023-02-04 21:00:00,24.84,58.24,2.94,24.79,53.6
2023-02-04 22:00:00,21.28,50.16,2.45,22.35,54.68
2023-02-04 23:00:00,21.35,58.4,2.31,24.95,54.31
2023-02-05 00:00:00,24.49,68.73,2.11,24.12,53.53
2023-02-05 01:00:00,23.91,68.4,2.66,23.94,53.25
2023-02-05 02:00:00,21.46,35.34,2.57,22.1,53.16
