time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-01-18 13:00:00,24.89,38.66,2.23,23.23,53.28
2023-01-18 14:00:00,22.99,51.9,2.9,23.83,53.76
2023-01-18 15:00:00,21.37,57.9,2.06,22.16,54.6
2023-01-18 16:00:00,23.11,38.93,2.2,22.48,53.83
2023-01-18 17:00:00,21.66,37.82,2.84,23.88,53.29
2023-01-18 18:00:00,20.92,47.84,2.66,23.13,54.87
2023-01-18 19:00:00,21.37,39.43,2.77,24.69,54.72
2023-01-18 20:00:00,23.0,32.81,2.86,23.1,54.32
2023-01-18 21:00:00,20.96,30.48,2.65,24.62,53.92
2023-01-18 22:00:00,21.72,54.83,2.78,24.51,54.36
2023-01-18 23:00:00,23.2,48.25,2.68,22.4,53.12
2023-01-19 00:00:00,24.86,37.87,2.34,24.78,54.94
2023-01-19 01:00:00,23.97,58.11,2.95,23.72,53.97
2023-01-19 02:00:00,24.9,53.31,2.53,24.9,54.67
2023-01-19 03:00:00,22.99,51.16,2.93,24.66,53.91
2023-01-19 04:00:00,22.59,43.07,2.77,24.09,54.44
2023-01-19 05:00:00,20.83,47.62,2.41,24.88,53.41
2023-01-19 06:00:00,22.79,47.44,2.91,22.4,53.13
2023-01-19 07:00:00,24.87,61.04,2.55,22.06,53.05
2023-01-19 08:00:00,20.3,67.29,2.84,23.32,53.08
2023-01-19 09:00:00,23.23,49.77,2.9,24.46,53.34
2023-01-19 10:00:00,24.2,37.24,2.66,22.96,53.72
2023-01-19 11:00:00,21.77,40.1,2.63,22.89,54.55
2023-01-19 12:00:00,22.09,55.63,2.95,23.85,54.02
2023-01-19 13:00:00,20.96,61.38,2.28,22.26,54.03
2023-01-19 14:00:00,24.11,57.84,2.79,23.31,54.35
2023-01-19 15:00:00,24.48,60.54,2.23,24.76,54.65
2023-01-19 16:00:00,23.53,46.74,2.49,22.58,53.1
2023-01-19 17:00:00,22.92,41.79,2.47,22.28,53.1
2023-01-19 18:00:00,22.77,55.06,2.44,22.88,54.37
2023-01-19 19:00:00,22.91,57.31,2.11,22.32,54.57
2023-01-19 20:00:00,21.65,55.1,2.23,23.26,53.9
2023-01-19 21:00:00,23.16,60.25,2.93,23.84,53.82
2023-01-19 22:00:00,23.03,68.24,2.31,22.33,53.87
2023-01-19 23:00:00,23.39,49.5,2.81,22.19,53.05
2023-01-20 00:00:00,21.96,31.46,2.14,22.62,54.47
2023-01-20 01:00:00,22.47,42.81,2.74,22.95,53.62
2023-01-20 02:00:00,22.79,30.64,2.36,23.59,54.7
2023-01-20 03:00:00,22.69,64.57,2.68,22.69,54.31
2023-01-20 04:00:00,21.1,41.98,2.75,23.6,53.62
2023-01-20 05:00:00,22.38,63.93,2.14,24.37,54.01
2023-01-20 06:00:00,23.64,52.64,2.3,22.99,53.46
2023-01-20 07:00:00,20.57,41.22,2.15,22.22,54.54
2023-01-20 08:00:00,20.7,54.12,2.23,24.1,54.97
2023-01-20 09:00:00,23.98,63.82,2.36,23.53,53.69
2023-01-20 10:00:00,21.49,69.72,2.75,23.41,54.03
2023-01-20 11:00:00,22.08,36.2,2.0,23.47,54.1
2023-01-20 12:00:00,23.55,51.6,2.37,22.34,54.88
2023-01-20 13:00:00,20.43,58.17,2.44,23.78,54.4
2023-01-20 14:00:00,24.53,34.03,2.21,22.9,54.56
2023-01-20 15:00:00,22.45,43.79,2.95,24.31,54.6
2023-01-20 16:00:00,20.12,36.08,2.15,23.5,54.56
2023-01-20 17:00:00,22.04,64.22,2.18,22.35,54.69
2023-01-20 18:00:00,20.45,31.85,2.1,23.65,53.02
2023-01-20 19:00:00,20.99,57.84,2.19,24.18,54.46
2023-01-20 20:00:00,20.55,62.98,2.12,23.3,53.14
2023-01-20 21:00:00,24.66,46.61,2.33,24.46,54.72
2023-01-20 22:00:00,24.76,32.63,2.43,22.96,54.89
2023-01-20 23:00:00,24.86,30.02,2.83,23.24,54.26
2023-01-21 00:00:00,22.58,35.68,2.06,24.47,54.04
2023-01-21 01:00:00,21.06,63.92,2.9,22.89,53.52
2023-01-21 02:00:00,22.57,32.27,2.48,23.51,54.03
2023-01-21 03:00:00,23.0,64.24,2.58,24.91,54.8
2023-01-21 04:00:00,22.05,49.85,2.77,22.8,54.84
2023-01-21 05:00:00,21.5,64.93,2.88,22.04,53.4
2023-01-21 06:00:00,22.91,33.47,2.47,23.43,53.81
2023-01-21 07:00:00,24.74,58.52,2.63,24.9,54.4
2023-01-21 08:00:00,21.53,49.32,2.55,23.43,53.45
2023-01-21 09:00:00,24.6,39.1,2.99,22.2,54.05
2023-01-21 10:00:00,24.51,63.21,2.46,24.64,53.46
2023-01-21 11:00:00,20.41,41.57,2.68,23.14,53.86
2023-01-21 12:00:00,21.45,34.36,2.61,23.27,54.33
2023-01-21 13:00:00,21.19,68.27,2.78,22.46,53.81
2023-01-21 14:00:00,21.84,63.78,2.89,23.88,54.97
2023-01-21 15:00:00,24.41,32.14,2.42,23.42,53.63
2023-01-21 16:00:00,20.9,53.82,2.38,24.18,54.26
2023-01-21 17:00:00,20.73,53.38,2.36,24.16,54.88
2023-01-21 18:00:00,21.74,69.08,2.46,23.0,54.35
2023-01-21 19:00:00,21.49,67.51,2.15,22.27,54.53
2023-01-21 20:00:00,24.55,53.41,2.58,24.62,54.98
2023-01-21 21:00:00,22.38,65.5,2.21,23.99,54.67
2023-01-21 22:00:00,24.56,69.94,2.21,24.88,54.53
2023-01-21 23:00:00,20.88,67.26,2.76,24.72,53.83
2023-01-22 00:00:00,22.91,50.87,2.77,23.16,53.75
2023-01-22 01:00:00,21.69,30.08,2.97,24.77,54.09
2023-01-22 02:00:00,24.21,54.1,2.86,23.0,54.53
2023-01-22 03:00:00,22.53,64.69,2.1,22.02,54.49
2023-01-22 04:00:00,24.03,60.13,2.1,23.49,54.11
2023-01-22 05:00:00,24.67,62.55,2.63,24.66,54.26
2023-01-22 06:00:00,22.7,43.82,2.05,22.21,53.02
2023-01-22 07:00:00,24.22,54.74,2.21,23.32,53.43
2023-01-22 08:00:00,24.93,35.6,2.86,23.14,53.39
2023-01-22 09:00:00,22.74,42.96,2.24,23.44,53.03
2023-01-22 10:00:00,21.31,44.29,2.4,23.41,54.66
2023-01-22 11:00:00,20.38,41.37,2.75,22.71,54.77
2023-01-22 12:00:00,23.44,52.54,2.45,22.05,54.49
2023-01-22 13:00:00,23.99,48.59,2.95,23.64,53.95
2023-01-22 14:00:00,20.03,59.53,2.68,24.81,53.05
2023-01-22 15:00:00,24.29,43.61,2.14,22.22,53.98
2023-01-22 16:00:00,21.64,40.58,2.59,22.5,54.79
2023-01-22 17:00:00,20.67,63.52,2.16,24.57,53.95
2023-01-22 18:00:00,24.24,35.31,2.78,24.04,54.67
2023-01-22 19:00:00,24.13,38.88,2.54,24.82,54.3
2023-01-22 20:00:00,20.52,40.68,2.93,22.32,53.12
2023-01-22 21:00:00,23.12,58.05,2.46,23.33,54.83
2023-01-22 22:00:00,20.56,68.61,2.84,23.18,54.89
2023-01-22 23:00:00,22.78,69.97,2.41,23.51,54.66
2023-01-23 00:00:00,23.61,56.5,2.32,22.05,54.33
2023-01-23 01:00:00,20.14,42.08,2.03,24.75,54.99
2023-01-23 02:00:00,24.13,39.49,2.01,22.13,54.55
2023-01-23 03:00:00,23.04,67.56,2.14,22.25,53.43
2023-01-23 04:00:00,22.29,49.08,2.84,24.61,53.11
2023-01-23 05:00:00,23.67,38.34,2.46,22.38,53.06
2023-01-23 06:00:00,21.89,48.27,2.86,24.96,54.63
2023-01-23 07:00:00,21.57,61.62,2.72,24.94,53.83
2023-01-23 08:00:00,24.86,55.11,2.8,22.74,53.61
2023-01-23 09:00:00,20.72,63.08,2.95,22.06,53.93
2023-01-23 10:00:00,23.31,59.07,2.83,23.89,53.14
2023-01-23 11:00:00,20.21,34.85,2.5,23.12,54.01
2023-01-23 12:00:00,24.16,55.52,2.69,22.56,54.73
2023-01-23 13:00:00,20.61,46.79,2.56,24.17,54.24
2023-01-23 14:00:00,22.32,58.91,2.34,23.47,54.83
2023-01-23 15:00:00,22.1,59.58,2.03,24.46,53.09
2023-01-23 16:00:00,21.51,65.7,3.0,24.66,54.1
2023-01-23 17:00:00,23.5,60.43,2.5,23.0,53.26
2023-01-23 18:00:00,23.47,34.1,2.25,23.13,54.01
2023-01-23 19:00:00,20.62,46.57,2.55,22.08,54.16
2023-01-23 20:00:00,22.44,54.5,2.24,23.71,53.04
2023-01-23 21:00:00,24.95,68.94,2.36,24.38,54.47
2023-01-23 22:00:00,22.21,45.08,2.93,22.99,54.35
2023-01-23 23:00:00,23.22,59.28,2.27,24.61,53.62
2023-01-24 00:00:00,23.87,61.36,2.37,23.22,53.4
2023-01-24 01:00:00,21.59,54.99,2.11,24.62,53.44
2023-01-24 02:00:00,21.92,68.3,2.24,24.3,54.81
2023-01-24 03:00:00,22.2,31.5,2.7,24.89,54.31
2023-01-24 04:00:00,20.63,40.61,2.85,23.55,54.33
2023-01-24 05:00:00,24.08,55.85,2.74,22.54,54.59
2023-01-24 06:00:00,20.91,50.1,2.66,24.39,53.19
2023-01-24 07:00:00,23.18,46.88,2.85,24.9,54.64
2023-01-24 08:00:00,23.4,55.09,2.55,22.59,54.47
2023-01-24 09:00:00,24.17,42.41,2.18,23.52,53.54
2023-01-24 10:00:00,22.17,64.47,2.92,22.55,53.87
2023-01-24 11:00:00,20.24,49.9,2.08,23.16,54.62
2023-01-24 12:00:00,24.63,62.25,2.54,23.49,54.42
2023-01-24 13:00:00,23.31,49.76,2.1,23.16,53.05
2023-01-24 14:00:00,23.37,33.54,2.49,23.94,54.52
2023-01-24 15:00:00,22.02,41.21,2.89,22.24,53.66
2023-01-24 16:00:00,20.64,46.0,2.1,24.81,53.76
2023-01-24 17:00:00,24.97,69.58,2.36,24.85,53.16
2023-01-24 18:00:00,24.97,47.09,2.04,22.89,53.22
2023-01-24 19:00:00,23.06,50.8,2.52,22.3,53.48
2023-01-24 20:00:00,22.16,41.17,2.87,23.34,53.08
2023-01-24 21:00:00,21.84,45.69,2.07,24.27,54.66
2023-01-24 22:00:00,22.27,46.17,2.44,24.43,53.36
2023-01-24 23:00:00,22.4,59.94,2.44,23.35,54.07
2023-01-25 00:00:00,21.42,46.08,2.8,22.58,53.95
2023-01-25 01:00:00,20.25,34.33,2.48,24.81,54.05
2023-01-25 02:00:00,21.56,34.72,2.33,22.51,53.14
2023-01-25 03:00:00,24.87,56.27,2.15,23.42,54.73
2023-01-25 04:00:00,23.39,45.6,2.09,22.64,54.8
2023-01-25 05:00:00,22.65,50.62,2.11,24.4,53.66
2023-01-25 06:00:00,24.88,35.21,2.5,22.78,53.01
2023-01-25 07:00:00,22.69,57.0,2.66,22.76,53.54
2023-01-25 08:00:00,22.29,67.95,2.54,24.49,53.73
2023-01-25 09:00:00,22.92,45.55,2.4,22.97,54.26
2023-01-25 10:00:00,21.32,35.02,2.57,22.56,53.51
2023-01-25 11:00:00,24.08,53.47,2.15,24.57,53.33
2023-01-25 12:00:00,22.95,50.5,2.59,23.22,54.77
2023-01-25 13:00:00,22.26,33.52,2.89,23.18,54.25
2023-01-25 14:00:00,24.04,59.41,2.65,23.0,53.72
2023-01-25 15:00:00,22.53,42.45,2.06,22.77,53.98
2023-01-25 16:00:00,21.43,67.39,2.04,24.98,53.9
2023-01-25 17:00:00,22.42,49.6,2.7,24.1,54.56
2023-01-25 18:00:00,21.5,50.74,2.09,24.8,53.77
2023-01-25 19:00:00,21.84,55.16,2.93,23.1,53.68
2023-01-25 20:00:00,20.98,55.14,2.09,24.65,53.22
2023-01-25 21:00:00,22.22,47.48,2.67,22.51,53.59
2023-01-25 22:00:00,21.51,62.25,2.83,24.63,54.1
2023-01-25 23:00:00,22.97,61.07,2.49,24.37,53.1
2023-01-26 00:00:00,21.55,40.62,2.2,22.88,54.68
2023-01-26 01:00:00,23.32,50.0,2.7,23.38,54.66
2023-01-26 02:00:00,22.51,32.88,2.26,23.91,53.51
2023-01-26 03:00:00,21.86,66.8,2.41,23.39,54.3
2023-01-26 04:00:00,21.61,47.45,2.55,24.67,53.14
2023-01-26 05:00:00,24.41,43.48,2.99,24.86,53.73
2023-01-26 06:00:00,21.77,46.75,2.67,22.27,54.64
2023-01-26 07:00:00,20.87,41.38,2.93,22.84,54.32
2023-01-26 08:00:00,24.36,61.44,2.65,22.56,53.37
2023-01-26 09:00:00,22.87,45.45,2.89,23.51,53.21
2023-01-26 10:00:00,21.36,39.66,2.37,22.43,54.16
2023-01-26 11:00:00,24.68,46.94,2.47,23.79,54.87
2023-01-26 12:00:00,22.59,50.69,2.29,22.25,54.87
2023-01-26 13:00:00,20.58,66.71,2.1,23.19,53.97
2023-01-26 14:00:00,24.51,47.07,2.11,24.33,54.19
2023-01-26 15:00:00,22.7,31.33,2.17,24.92,53.73
2023-01-26 16:00:00,24.35,63.66,2.89,23.81,54.76
2023-01-26 17:00:00,21.02,37.1,2.01,24.5,54.88
2023-01-26 18:00:00,24.17,49.5,2.99,24.16,53.98
2023-01-26 19:00:00,22.84,59.28,2.93,23.33,53.14
2023-01-26 20:00:00,23.5,51.2,2.74,24.7,54.86
2023-01-26 21:00:00,21.29,39.96,2.34,24.72,53.08
2023-01-26 22:00:00,20.61,53.28,2.67,23.62,54.47
2023-01-26 23:00:00,20.8,45.72,2.21,24.5,54.95
2023-01-27 00:00:00,20.88,66.64,2.29,22.26,54.7
2023-01-27 01:00:00,21.59,40.42,2.61,23.48,54.55
2023-01-27 02:00:00,24.76,31.1,2.63,22.5,54.51
2023-01-27 03:00:00,22.26,40.37,2.03,24.49,53.09
2023-01-27 04:00:00,23.77,66.58,2.0,24.61,53.81
2023-01-27 05:00:00,22.23,53.58,2.69,23.04,54.64
2023-01-27 06:00:00,22.77,41.78,2.85,24.42,53.58
2023-01-27 07:00:00,24.33,56.26,2.56,24.19,54.66
2023-01-27 08:00:00,23.27,54.61,2.51,24.62,53.26
2023-01-27 09:00:00,22.2,49.81,2.35,22.62,53.65
2023-01-27 10:00:00,22.68,31.28,2.12,22.54,53.81
2023-01-27 11:00:00,22.42,55.14,2.32,24.5,53.05
2023-01-27 12:00:00,23.6,46.59,2.31,22.9,54.6
2023-01-27 13:00:00,20.47,47.12,2.19,23.65,53.88
2023-01-27 14:00:00,24.78,51.49,2.68,24.24,54.65
2023-01-27 15:00:00,24.32,59.23,2.4,24.68,53.7
2023-01-27 16:00:00,23.82,63.35,2.46,23.69,53.05
2023-01-27 17:00:00,21.27,66.92,2.33,23.25,53.32
2023-01-27 18:00:00,20.02,67.98,2.27,24.48,54.93
2023-01-27 19:00:00,21.16,60.24,2.07,23.16,53.18
2023-01-27 20:00:00,21.3,52.34,2.54,22.79,54.58
2023-01-27 21:00:00,23.77,61.17,2.68,23.4,54.22
2023-01-27 22:00:00,21.92,44.48,2.86,23.94,53.54
2023-01-27 23:00:00,24.93,30.89,2.2,22.8,53.14
2023-01-28 00:00:00,23.16,38.6,2.19,23.9,53.88
2023-01-28 01:00:00,22.8,51.63,2.59,23.51,54.9
2023-01-28 02:00:00,24.61,69.63,2.02,24.97,53.85
2023-01-28 03:00:00,24.76,59.75,2.14,24.63,54.9
2023-01-28 04:00:00,20.45,31.81,2.08,24.25,54.68
2023-01-28 05:00:00,21.96,58.89,2.87,22.7,54.73
2023-01-28 06:00:00,21.16,39.79,2.94,24.29,54.71
2023-01-28 07:00:00,24.82,66.11,2.78,24.05,54.67
2023-01-28 08:00:00,20.12,51.22,2.14,24.07,54.34
2023-01-28 09:00:00,22.38,57.76,2.64,23.11,53.23
2023-01-28 10:00:00,22.05,65.55,2.38,22.79,53.91
2023-01-28 11:00:00,22.2,58.08,2.16,23.44,54.07
2023-01-28 12:00:00,24.22,46.76,2.57,24.14,54.06
2023-01-28 13:00:00,23.94,35.28,2.5,23.0,53.33
2023-01-28 14:00:00,20.33,67.56,2.57,22.85,53.26
2023-01-28 15:00:00,23.2,56.05,2.91,23.79,53.06
2023-01-28 16:00:00,20.82,62.57,2.64,22.91,53.57
2023-01-28 17:00:00,20.0,44.83,2.79,23.83,53.11
2023-01-28 18:00:00,24.37,50.74,2.53,22.59,53.06
2023-01-28 19:00:00,23.55,67.31,2.15,22.1,53.46
2023-01-28 20:00:00,22.21,49.44,2.37,22.78,54.68
2023-01-28 21:00:00,21.2,57.38,2.26,23.81,53.85
2023-01-28 22:00:00,21.97,33.18,2.75,24.85,54.66
2023-01-28 23:00:00,22.21,43.46,2.24,22.09,54.81
2023-01-29 00:00:00,23.35,52.11,2.96,22.54,54.98
2023-01-29 01:00:00,24.69,62.15,2.53,24.89,54.75
2023-01-29 02:00:00,20.7,53.34,2.84,22.22,53.09
2023-01-29 03:00:00,22.89,46.56,2.96,22.07,53.65
2023-01-29 04:00:00,22.83,58.52,2.29,22.44,53.18
2023-01-29 05:00:00,23.43,63.67,2.4,22.01,53.89
2023-01-29 06:00:00,20.41,61.25,2.01,22.46,54.1
2023-01-29 07:00:00,21.57,43.92,2.14,24.28,53.62
2023-01-29 08:00:00,24.28,43.53,2.76,22.81,53.16
2023-01-29 09:00:00,21.88,57.19,2.23,23.23,53.43
2023-01-29 10:00:00,20.45,57.46,2.55,22.41,53.55
2023-01-29 11:00:00,24.99,53.32,2.17,22.56,53.75
2023-01-29 12:00:00,23.37,60.32,2.11,23.4,53.04
2023-01-29 13:00:00,20.85,63.77,2.6,24.26,53.25
2023-01-29 14:00:00,22.73,64.82,2.29,24.04,53.3
2023-01-29 15:00:00,20.3,44.71,2.25,23.98,54.7
2023-01-29 16:00:00,22.5,49.46,2.1,23.46,53.56
2023-01-29 17:00:00,23.89,32.38,2.47,24.52,54.8
2023-01-29 18:00:00,23.9,52.21,2.73,24.03,53.93
2023-01-29 19:00:00,23.63,39.37,2.89,24.88,54.6
2023-01-29 20:00:00,24.7,40.05,2.34,24.27,53.82
2023-01-29 21:00:00,22.55,53.76,2.31,22.69,54.49
2023-01-29 22:00:00,24.33,52.89,2.43,22.27,53.11
2023-01-29 23:00:00,22.49,48.36,2.07,22.11,54.51
2023-01-30 00:00:00,20.19,61.61,2.75,22.64,53.46
2023-01-30 01:00:00,21.99,46.65,2.27,22.86,54.19
2023-01-30 02:00:00,20.38,60.22,2.71,24.62,53.85
2023-01-30 03:00:00,22.24,52.48,2.79,22.74,53.37
2023-01-30 04:00:00,23.88,67.68,2.19,22.35,53.29
2023-01-30 05:00:00,23.55,34.0,2.01,24.49,53.81
2023-01-30 06:00:00,22.18,48.06,3.0,24.99,53.02
2023-01-30 07:00:00,24.87,49.26,2.2,24.21,53.45
2023-01-30 08:00:00,23.11,61.29,2.62,24.72,53.86
2023-01-30 09:00:00,22.68,31.02,2.48,23.37,53.61
2023-01-30 10:00:00,24.08,50.19,2.33,22.42,53.98
2023-01-30 11:00:00,21.26,54.96,2.64,24.49,53.18
2023-01-30 12:00:00,23.37,47.36,2.39,22.55,53.3
2023-01-30 13:00:00,21.52,36.86,2.67,24.53,54.05
2023-01-30 14:00:00,24.55,34.81,2.47,24.66,53.87
2023-01-30 15:00:00,23.74,59.79,2.35,23.64,54.92
2023-01-30 16:00:00,21.18,41.4,2.21,23.65,53.92
2023-01-30 17:00:00,23.11,60.04,2.18,24.29,53.17
2023-01-30 18:00:00,24.4,56.33,2.75,23.81,53.92
2023-01-30 19:00:00,21.26,65.57,2.48,24.72,53.99
2023-01-30 20:00:00,22.29,64.66,2.84,24.89,53.35
2023-01-30 21:00:00,20.54,35.3,2.06,23.69,54.72
2023-01-30 22:00:00,20.5,45.52,2.52,22.65,54.35
2023-01-30 23:00:00,21.75,39.21,2.43,22.29,53.29
2023-01-31 00:00:00,21.28,65.91,2.11,23.0,53.75
2023-01-31 01:00:00,20.97,39.22,2.84,23.8,53.95
2023-01-31 02:00:00,21.73,36.73,2.27,23.67,53.05
2023-01-31 03:00:00,21.7,48.42,2.97,22.11,54.28
2023-01-31 04:00:00,23.95,30.17,2.67,23.26,54.61
2023-01-31 05:00:00,21.71,40.39,2.09,23.17,53.09
2023-01-31 06:00:00,20.07,51.83,2.67,23.18,53.04
2023-01-31 07:00:00,24.88,44.39,2.71,23.06,53.93
2023-01-31 08:00:00,21.63,54.13,2.92,22.3,54.63
2023-01-31 09:00:00,24.27,39.67,2.86,22.73,53.68
2023-01-31 10:00:00,24.23,30.67,2.64,24.12,54.55
2023-01-31 11:00:00,20.38,63.91,2.85,22.18,53.61
2023-01-31 12:00:00,22.71,43.29,2.23,24.6,53.28
2023-01-31 13:00:00,22.88,63.24,2.64,24.49,53.26
2023-01-31 14:00:00,24.44,37.29,2.99,22.66,53.38
2023-01-31 15:00:00,24.36,56.65,2.78,23.25,54.84
2023-01-31 16:00:00,23.73,40.77,2.28,24.24,53.57
2023-01-31 17:00:00,23.42,33.84,2.91,24.41,53.44
2023-01-31 18:00:00,20.95,54.43,2.52,24.78,54.74
2023-01-31 19:00:00,20.09,34.87,2.18,22.62,53.83
2023-01-31 20:00:00,22.17,35.12,2.51,24.04,54.73
2023-01-31 21:00:00,24.38,67.7,2.12,22.13,54.25
2023-01-31 22:00:00,24.47,41.21,2.46,24.88,54.63
2023-01-31 23:00:00,21.32,53.58,2.35,23.58,54.04
2023-02-01 00:00:00,21.21,33.66,2.33,22.55,53.24
2023-02-01 01:00:00,20.58,58.92,2.48,24.47,53.02
2023-02-01 02:00:00,22.15,63.96,2.34,22.11,54.4
2023-02-01 03:00:00,24.79,45.36,2.05,24.23,54.51
2023-02-01 04:00:00,22.98,41.08,2.32,24.01,53.02
2023-02-01 05:00:00,21.44,52.59,2.45,24.35,53.73
2023-02-01 06:00:00,22.23,49.41,2.73,23.34,54.62
2023-02-01 07:00:00,23.21,57.32,2.35,22.18,53.56
2023-02-01 08:00:00,21.01,39.09,2.49,22.1,53.39
2023-02-01 09:00:00,21.79,40.44,2.43,22.33,53.87
2023-02-01 10:00:00,23.08,67.07,2.77,23.47,54.48
2023-02-01 11:00:00,21.44,52.08,2.72,23.71,54.49
2023-02-01 12:00:00,20.1,64.36,2.15,23.95,54.49
2023-02-01 13:00:00,21.09,51.95,2.06,23.13,53.34
2023-02-01 14:00:00,20.41,38.89,2.81,22.45,53.24
2023-02-01 15:00:00,20.5,56.28,2.39,22.27,54.3
2023-02-01 16:00:00,20.48,67.34,2.03,22.78,54.38
2023-02-01 17:00:00,24.64,37.21,2.39,22.26,53.6
2023-02-01 18:00:00,20.24,62.01,2.78,24.53,54.8
2023-02-01 19:00:00,24.12,61.66,2.93,22.51,54.19
2023-02-01 20:00:00,23.05,32.77,2.53,22.08,54.65
2023-02-01 21:00:00,20.02,55.6,2.82,22.12,54.41
2023-02-01 22:00:00,20.04,47.11,2.63,23.79,53.23
2023-02-01 23:00:00,23.77,62.6,2.13,22.01,53.76
2023-02-02 00:00:00,23.59,51.79,2.47,23.85,53.11
2023-02-02 01:00:00,23.28,36.15,2.02,22.71,53.01
2023-02-02 02:00:00,20.76,36.02,2.01,24.44,53.7
2023-02-02 03:00:00,23.48,51.38,2.71,23.87,53.81
2023-02-02 04:00:00,21.5,48.07,2.38,23.95,53.41
2023-02-02 05:00:00,24.52,51.79,2.26,24.74,53.33
2023-02-02 06:00:00,23.53,59.36,2.55,22.02,53.28
2023-02-02 07:00:00,24.43,49.27,2.66,22.83,53.68
2023-02-02 08:00:00,24.04,49.26,2.25,24.23,53.94
2023-02-02 09:00:00,21.25,41.81,2.48,24.76,54.22
2023-02-02 10:00:00,22.53,55.72,2.1,23.14,54.32
2023-02-02 11:00:00,21.5,65.01,2.63,24.11,53.38
2023-02-02 12:00:00,22.95,68.28,2.98,22.64,53.44
2023-02-02 13:00:00,23.79,59.21,2.75,23.74,54.35
2023-02-02 14:00:00,20.49,40.36,2.52,23.04,53.7
2023-02-02 15:00:00,24.4,43.94,2.88,22.17,53.89
2023-02-02 16:00:00,24.61,59.0,2.52,23.16,54.97
2023-02-02 17:00:00,21.33,44.11,2.39,23.78,53.15
2023-02-02 18:00:00,22.1,52.41,2.53,23.74,53.9
2023-02-02 19:00:00,23.42,36.54,2.13,22.87,53.06
2023-02-02 20:00:00,22.65,40.46,2.88,22.63,54.02
2023-02-02 21:00:00,23.69,51.71,2.77,22.75,54.25
2023-02-02 22:00:00,22.75,48.83,2.21,23.58,54.91
2023-02-02 23:00:00,23.76,37.47,2.46,22.29,53.19
2023-02-03 00:00:00,24.97,39.17,2.88,23.1,53.95
2023-02-03 01:00:00,21.85,60.29,2.59,23.83,54.52
2023-02-03 02:00:00,20.02,57.52,2.71,23.2,54.2
2023-02-03 03:00:00,24.81,51.2,2.34,22.86,53.84
2023-02-03 04:00:00,24.01,61.16,2.48,23.53,53.79
2023-02-03 05:00:00,24.68,52.05,2.56,22.79,54.48
2023-02-03 06:00:00,20.76,46.99,2.58,24.31,53.02
2023-02-03 07:00:00,20.63,63.03,2.83,24.42,54.79
2023-02-03 08:00:00,22.93,51.93,2.48,23.59,53.62
2023-02-03 09:00:00,21.14,47.86,2.44,24.59,53.78
2023-02-03 10:00:00,23.38,37.69,2.52,23.6,53.68
2023-02-03 11:00:00,21.29,59.85,2.58,23.88,53.56
2023-02-03 12:00:00,21.08,67.52,2.54,22.58,53.17
2023-02-03 13:00:00,21.34,67.52,2.75,24.54,53.55
2023-02-03 14:00:00,22.85,61.06,2.72,23.46,53.09
2023-02-03 15:00:00,23.59,55.29,2.53,22.75,54.21
2023-02-03 16:00:00,20.37,41.04,2.94,23.85,53.23
2023-02-03 17:00:00,20.51,66.68,2.89,23.26,53.29
2023-02-03 18:00:00,21.41,41.29,2.39,24.7,54.47
2023-02-03 19:00:00,22.29,56.17,2.89,22.1,53.29
2023-02-03 20:00:00,23.28,42.02,2.67,24.28,53.23
2023-02-03 21:00:00,22.57,51.46,2.61,22.4,53.15
2023-02-03 22:00:00,21.56,34.89,2.36,23.8,53.58
2023-02-03 23:00:00,23.97,65.1,2.39,23.64,54.08
2023-02-04 00:00:00,21.26,59.31,2.74,24.26,54.14
2023-02-04 01:00:00,24.47,53.53,2.64,23.45,54.35
2023-02-04 02:00:00,23.89,68.28,2.63,23.34,53.49
2023-02-04 03:00:00,22.01,62.85,2.78,22.58,54.41
2023-02-04 04:00:00,20.27,50.69,2.54,22.74,53.42
2023-02-04 05:00:00,22.9,48.29,2.51,24.82,54.81
2023-02-04 06:00:00,20.73,30.42,2.68,22.18,53.14
2023-02-04 07:00:00,20.56,53.7,2.62,23.99,54.03
2023-02-04 08:00:00,24.44,67.73,2.61,24.85,53.41
2023-02-04 09:00:00,20.03,61.96,2.72,24.57,53.37
2023-02-04 10:00:00,21.98,52.1,2.32,24.81,54.31
2023-02-04 11:00:00,20.9,46.49,2.55,24.83,53.67
2023-02-04 12:00:00,24.61,51.42,2.52,23.96,53.92
2023-02-04 13:00:00,20.97,31.92,2.89,24.16,53.29
2023-02-04 14:00:00,24.04,44.35,2.68,22.12,54.63
2023-02-04 15:00:00,22.31,44.48,2.43,23.0,54.01
2023-02-04 16:00:00,24.76,34.32,2.29,23.75,54.44
2023-02-04 17:00:00,20.68,47.89,2.61,23.11,53.04
2023-02-04 18:00:00,22.04,48.98,2.19,23.39,53.16
2023-02-04 19:00:00,20.63,54.81,2.23,24.71,53.75
2023-02-04 20:00:00,22.75,38.49,2.46,23.09,54.18
2023-02-04 21:00:00,20.58,52.98,2.2,23.67,54.44
2023-02-04 22:00:00,21.91,33.13,2.8,22.85,53.25
2023-02-04 23:00:00,24.48,45.42,2.44,23.31,54.33
2023-02-05 00:00:00,20.23,42.67,2.41,23.36,54.43
2023-02-05 01:00:00,24.84,67.33,2.04,23.71,54.34
2023-02-05 02:00:00,23.0,59.44,2.74,22.45,54.81
